hr,l
21:21,"{'c': '8215-10', 'cl': 574, 'sl': 1, 'lt0': 'PÇA. DO CORREIO', 'lt1': 'JD. PAULISTANO', 'qv': 6, 'vs': [{'p': 11509, 'a': True, 'ta': '2025-06-17T00:20:20Z', 'py': -23.461478, 'px': -46.7084365, 'sv': None, 'is': None}, {'p': 11503, 'a': True, 'ta': '2025-06-17T00:20:29Z', 'py': -23.5421285, 'px': -46.636072, 'sv': None, 'is': None}, {'p': 11507, 'a': True, 'ta': '2025-06-17T00:20:50Z', 'py': -23.5425765, 'px': -46.636244000000005, 'sv': None, 'is': None}, {'p': 11714, 'a': True, 'ta': '2025-06-17T00:21:00Z', 'py': -23.506913500000003, 'px': -46.66825025, 'sv': None, 'is': None}, {'p': 11508, 'a': True, 'ta': '2025-06-17T00:21:05Z', 'py': -23.4746105, 'px': -46.690096499999996, 'sv': None, 'is': None}, {'p': 11502, 'a': True, 'ta': '2025-06-17T00:20:36Z', 'py': -23.461478, 'px': -46.7084365, 'sv': None, 'is': None}]}"
21:21,"{'c': '1017-10', 'cl': 2141, 'sl': 1, 'lt0': 'CONEXÃO VL. IÓRIO', 'lt1': 'PERUS', 'qv': 4, 'vs': [{'p': 15181, 'a': True, 'ta': '2025-06-17T00:20:50Z', 'py': -23.4054765, 'px': -46.75257525, 'sv': None, 'is': None}, {'p': 15172, 'a': True, 'ta': '2025-06-17T00:20:48Z', 'py': -23.458953, 'px': -46.715102, 'sv': None, 'is': None}, {'p': 15152, 'a': True, 'ta': '2025-06-17T00:20:23Z', 'py': -23.4141015, 'px': -46.750579, 'sv': None, 'is': None}, {'p': 15210, 'a': True, 'ta': '2025-06-17T00:20:45Z', 'py': -23.484579, 'px': -46.7095505, 'sv': None, 'is': None}]}"
21:21,"{'c': '374M-10', 'cl': 34733, 'sl': 2, 'lt0': 'METRÔ ITAQUERA', 'lt1': 'CPTM ERMELINO MATARAZZO', 'qv': 2, 'vs': [{'p': 32060, 'a': True, 'ta': '2025-06-17T00:20:49Z', 'py': -23.48555, 'px': -46.48161125, 'sv': None, 'is': None}, {'p': 32085, 'a': True, 'ta': '2025-06-17T00:20:43Z', 'py': -23.503456749999998, 'px': -46.497631874999996, 'sv': None, 'is': None}]}"
21:21,"{'c': '807P-10', 'cl': 2099, 'sl': 1, 'lt0': 'STO. AMARO', 'lt1': 'PARAISÓPOLIS', 'qv': 2, 'vs': [{'p': 85753, 'a': True, 'ta': '2025-06-17T00:20:55Z', 'py': -23.617326, 'px': -46.721017, 'sv': None, 'is': None}, {'p': 85469, 'a': True, 'ta': '2025-06-17T00:20:33Z', 'py': -23.65076, 'px': -46.718753, 'sv': None, 'is': None}]}"
21:21,"{'c': '5010-10', 'cl': 1114, 'sl': 1, 'lt0': 'STO. AMARO', 'lt1': 'JABAQUARA', 'qv': 4, 'vs': [{'p': 68334, 'a': True, 'ta': '2025-06-17T00:20:47Z', 'py': -23.66494675, 'px': -46.6379005, 'sv': None, 'is': None}, {'p': 68338, 'a': True, 'ta': '2025-06-17T00:20:50Z', 'py': -23.636795749999997, 'px': -46.669260875, 'sv': None, 'is': None}, {'p': 68630, 'a': True, 'ta': '2025-06-17T00:20:41Z', 'py': -23.6537065, 'px': -46.7041145, 'sv': None, 'is': None}, {'p': 68409, 'a': True, 'ta': '2025-06-17T00:20:52Z', 'py': -23.662679500000003, 'px': -46.6311435, 'sv': None, 'is': None}]}"
21:21,"{'c': '8215-10', 'cl': 33342, 'sl': 2, 'lt0': 'PÇA. DO CORREIO', 'lt1': 'JD. PAULISTANO', 'qv': 4, 'vs': [{'p': 11531, 'a': True, 'ta': '2025-06-17T00:20:48Z', 'py': -23.493143, 'px': -46.6965835, 'sv': None, 'is': None}, {'p': 11510, 'a': True, 'ta': '2025-06-17T00:20:34Z', 'py': -23.461624, 'px': -46.7081955, 'sv': None, 'is': None}, {'p': 11506, 'a': True, 'ta': '2025-06-17T00:19:49Z', 'py': -23.521241500000002, 'px': -46.6683145, 'sv': None, 'is': None}, {'p': 11501, 'a': True, 'ta': '2025-06-17T00:15:55Z', 'py': -23.461630999999997, 'px': -46.707753, 'sv': None, 'is': None}]}"
21:21,"{'c': '273G-10', 'cl': 223, 'sl': 1, 'lt0': 'METRÔ ARTUR ALVIM', 'lt1': 'JD. HELENA', 'qv': 5, 'vs': [{'p': 32646, 'a': True, 'ta': '2025-06-17T00:21:02Z', 'py': -23.48147025, 'px': -46.415574250000006, 'sv': None, 'is': None}, {'p': 32617, 'a': True, 'ta': '2025-06-17T00:20:49Z', 'py': -23.518732999999997, 'px': -46.4760785, 'sv': None, 'is': None}, {'p': 32630, 'a': True, 'ta': '2025-06-17T00:20:39Z', 'py': -23.4959815, 'px': -46.45273225, 'sv': None, 'is': None}, {'p': 32622, 'a': True, 'ta': '2025-06-17T00:20:47Z', 'py': -23.49074, 'px': -46.4397435, 'sv': None, 'is': None}, {'p': 32629, 'a': True, 'ta': '2025-06-17T00:20:48Z', 'py': -23.4814825, 'px': -46.415851, 'sv': None, 'is': None}]}"
21:21,"{'c': '2710-31', 'cl': 34422, 'sl': 2, 'lt0': 'TERM. A. E. CARVALHO', 'lt1': 'METRÔ PATRIARCA', 'qv': 2, 'vs': [{'p': 45313, 'a': True, 'ta': '2025-06-17T00:20:34Z', 'py': -23.518759, 'px': -46.475552, 'sv': None, 'is': None}, {'p': 45136, 'a': True, 'ta': '2025-06-17T00:20:50Z', 'py': -23.518759, 'px': -46.475552, 'sv': None, 'is': None}]}"
21:21,"{'c': '971R-10', 'cl': 33382, 'sl': 2, 'lt0': 'METRÔ SANTANA', 'lt1': 'CPTM JARAGUÁ', 'qv': 11, 'vs': [{'p': 21429, 'a': True, 'ta': '2025-06-17T00:21:03Z', 'py': -23.4332835, 'px': -46.722787999999994, 'sv': None, 'is': None}, {'p': 21991, 'a': True, 'ta': '2025-06-17T00:20:43Z', 'py': -23.455434500000003, 'px': -46.6937785, 'sv': None, 'is': None}, {'p': 21993, 'a': True, 'ta': '2025-06-17T00:20:31Z', 'py': -23.454124, 'px': -46.7375855, 'sv': None, 'is': None}, {'p': 21402, 'a': True, 'ta': '2025-06-17T00:20:59Z', 'py': -23.45351275, 'px': -46.737303, 'sv': None, 'is': None}, {'p': 21996, 'a': True, 'ta': '2025-06-17T00:21:05Z', 'py': -23.45351275, 'px': -46.737303, 'sv': None, 'is': None}, {'p': 21984, 'a': True, 'ta': '2025-06-17T00:20:40Z', 'py': -23.473653, 'px': -46.6699915, 'sv': None, 'is': None}, {'p': 21420, 'a': True, 'ta': '2025-06-17T00:20:58Z', 'py': -23.477137499999998, 'px': -46.662886, 'sv': None, 'is': None}, {'p': 21988, 'a': True, 'ta': '2025-06-17T00:20:27Z', 'py': -23.4957675, 'px': -46.64384200000001, 'sv': None, 'is': None}, {'p': 21406, 'a': True, 'ta': '2025-06-17T00:20:22Z', 'py': -23.4418605, 'px': -46.733096, 'sv': None, 'is': None}, {'p': 21981, 'a': True, 'ta': '2025-06-17T00:20:24Z', 'py': -23.453908499999997, 'px': -46.7375045, 'sv': None, 'is': None}, {'p': 21990, 'a': True, 'ta': '2025-06-17T00:20:29Z', 'py': -23.454214999999998, 'px': -46.737634, 'sv': None, 'is': None}]}"
21:21,"{'c': '606Y-10', 'cl': 35357, 'sl': 2, 'lt0': 'CHÁC. DO CONDE', 'lt1': 'EST. MENDES/VL. NATAL', 'qv': 2, 'vs': [{'p': 66064, 'a': True, 'ta': '2025-06-17T00:20:53Z', 'py': -23.7542455, 'px': -46.708799375, 'sv': None, 'is': None}, {'p': 66059, 'a': True, 'ta': '2025-06-17T00:20:32Z', 'py': -23.754935500000002, 'px': -46.70907187499999, 'sv': None, 'is': None}]}"
21:21,"{'c': '3054-10', 'cl': 975, 'sl': 1, 'lt0': 'HOSP. SAPOPEMBA', 'lt1': 'JD. PALANQUE', 'qv': 5, 'vs': [{'p': 47006, 'a': True, 'ta': '2025-06-17T00:20:26Z', 'py': -23.61071875, 'px': -46.49325225, 'sv': None, 'is': None}, {'p': 47248, 'a': True, 'ta': '2025-06-17T00:20:41Z', 'py': -23.59419625, 'px': -46.42337975, 'sv': None, 'is': None}, {'p': 47095, 'a': True, 'ta': '2025-06-17T00:20:34Z', 'py': -23.5996325, 'px': -46.4153675, 'sv': None, 'is': None}, {'p': 47296, 'a': True, 'ta': '2025-06-17T00:20:40Z', 'py': -23.613228499999998, 'px': -46.476530999999994, 'sv': None, 'is': None}, {'p': 47561, 'a': True, 'ta': '2025-06-17T00:20:46Z', 'py': -23.610071749999996, 'px': -46.407892, 'sv': None, 'is': None}]}"
21:21,"{'c': '709G-10', 'cl': 34788, 'sl': 2, 'lt0': 'ITAIM BIBI', 'lt1': 'TERM. GUARAPIRANGA', 'qv': 3, 'vs': [{'p': 76943, 'a': True, 'ta': '2025-06-17T00:21:01Z', 'py': -23.669023250000002, 'px': -46.734721500000006, 'sv': None, 'is': None}, {'p': 76086, 'a': True, 'ta': '2025-06-17T00:21:00Z', 'py': -23.6689235, 'px': -46.735557, 'sv': None, 'is': None}, {'p': 76082, 'a': True, 'ta': '2025-06-17T00:21:03Z', 'py': -23.5948025, 'px': -46.6731415, 'sv': None, 'is': None}]}"
21:21,"{'c': '2765-10', 'cl': 32913, 'sl': 2, 'lt0': 'METRÔ TATUAPÉ', 'lt1': 'VL. CISPER', 'qv': 10, 'vs': [{'p': 32601, 'a': True, 'ta': '2025-06-17T00:20:49Z', 'py': -23.493533999999997, 'px': -46.4930915, 'sv': None, 'is': None}, {'p': 32625, 'a': True, 'ta': '2025-06-17T00:20:24Z', 'py': -23.49302575, 'px': -46.493033749999995, 'sv': None, 'is': None}, {'p': 32244, 'a': True, 'ta': '2025-06-17T00:20:23Z', 'py': -23.505224, 'px': -46.519229499999994, 'sv': None, 'is': None}, {'p': 32647, 'a': True, 'ta': '2025-06-17T00:20:29Z', 'py': -23.506037499999998, 'px': -46.5233215, 'sv': None, 'is': None}, {'p': 32613, 'a': True, 'ta': '2025-06-17T00:20:23Z', 'py': -23.5344855, 'px': -46.567983, 'sv': None, 'is': None}, {'p': 32889, 'a': True, 'ta': '2025-06-17T00:20:59Z', 'py': -23.519598, 'px': -46.546459999999996, 'sv': None, 'is': None}, {'p': 32639, 'a': True, 'ta': '2025-06-17T00:20:58Z', 'py': -23.49302575, 'px': -46.493033749999995, 'sv': None, 'is': None}, {'p': 32641, 'a': True, 'ta': '2025-06-17T00:20:59Z', 'py': -23.49302575, 'px': -46.493033749999995, 'sv': None, 'is': None}, {'p': 32633, 'a': True, 'ta': '2025-06-17T00:20:30Z', 'py': -23.510984, 'px': -46.542964999999995, 'sv': None, 'is': None}, {'p': 32648, 'a': True, 'ta': '2025-06-17T00:21:01Z', 'py': -23.50343325, 'px': -46.497247125, 'sv': None, 'is': None}]}"
21:21,"{'c': '8400-10', 'cl': 1265, 'sl': 1, 'lt0': 'PÇA. RAMOS DE AZEVEDO', 'lt1': 'TERM. PIRITUBA', 'qv': 6, 'vs': [{'p': 11739, 'a': True, 'ta': '2025-06-17T00:20:38Z', 'py': -23.525020750000003, 'px': -46.68476875, 'sv': None, 'is': None}, {'p': 11738, 'a': True, 'ta': '2025-06-17T00:20:56Z', 'py': -23.541449749999998, 'px': -46.64195125, 'sv': None, 'is': None}, {'p': 11746, 'a': True, 'ta': '2025-06-17T00:20:55Z', 'py': -23.486878500000003, 'px': -46.7265645, 'sv': None, 'is': None}, {'p': 11741, 'a': True, 'ta': '2025-06-17T00:21:04Z', 'py': -23.486878500000003, 'px': -46.7265645, 'sv': None, 'is': None}, {'p': 11742, 'a': True, 'ta': '2025-06-17T00:20:43Z', 'py': -23.486878500000003, 'px': -46.7265645, 'sv': None, 'is': None}, {'p': 11747, 'a': True, 'ta': '2025-06-17T00:21:05Z', 'py': -23.486878500000003, 'px': -46.7265645, 'sv': None, 'is': None}]}"
21:21,"{'c': '6837-10', 'cl': 6, 'sl': 1, 'lt0': 'TERM. CAPELINHA', 'lt1': 'SHOP. PORTAL', 'qv': 3, 'vs': [{'p': 85617, 'a': True, 'ta': '2025-06-17T00:20:31Z', 'py': -23.654101, 'px': -46.763310000000004, 'sv': None, 'is': None}, {'p': 85716, 'a': True, 'ta': '2025-06-17T00:20:24Z', 'py': -23.6161065, 'px': -46.739967, 'sv': None, 'is': None}, {'p': 85736, 'a': True, 'ta': '2025-06-17T00:20:58Z', 'py': -23.6313155, 'px': -46.75812675, 'sv': None, 'is': None}]}"
21:21,"{'c': '9047-10', 'cl': 883, 'sl': 1, 'lt0': 'LAPA', 'lt1': 'JD. PAULISTANO', 'qv': 3, 'vs': [{'p': 16505, 'a': True, 'ta': '2025-06-17T00:20:56Z', 'py': -23.4912095, 'px': -46.694727, 'sv': None, 'is': None}, {'p': 16272, 'a': True, 'ta': '2025-06-17T00:20:54Z', 'py': -23.4610675, 'px': -46.711698, 'sv': None, 'is': None}, {'p': 16284, 'a': True, 'ta': '2025-06-17T00:20:31Z', 'py': -23.5129745, 'px': -46.70923, 'sv': None, 'is': None}]}"
21:21,"{'c': '1775-10', 'cl': 33406, 'sl': 2, 'lt0': 'SHOP. CENTER NORTE', 'lt1': 'VL. ALBERTINA', 'qv': 3, 'vs': [{'p': 26155, 'a': True, 'ta': '2025-06-17T00:20:58Z', 'py': -23.499056500000002, 'px': -46.62465, 'sv': None, 'is': None}, {'p': 26182, 'a': True, 'ta': '2025-06-17T00:20:52Z', 'py': -23.447527, 'px': -46.608493499999994, 'sv': None, 'is': None}, {'p': 26311, 'a': True, 'ta': '2025-06-17T00:20:32Z', 'py': -23.447411000000002, 'px': -46.6097415, 'sv': None, 'is': None}]}"
21:21,"{'c': '756A-10', 'cl': 33561, 'sl': 2, 'lt0': 'TERM. ÁGUA ESPRAIADA', 'lt1': 'JD. PAULO VI', 'qv': 7, 'vs': [{'p': 85598, 'a': True, 'ta': '2025-06-17T00:20:53Z', 'py': -23.59269625, 'px': -46.721332249999996, 'sv': None, 'is': None}, {'p': 85599, 'a': True, 'ta': '2025-06-17T00:21:04Z', 'py': -23.595347500000003, 'px': -46.7604305, 'sv': None, 'is': None}, {'p': 85603, 'a': True, 'ta': '2025-06-17T00:20:51Z', 'py': -23.603048, 'px': -46.786865500000005, 'sv': None, 'is': None}, {'p': 85784, 'a': True, 'ta': '2025-06-17T00:20:52Z', 'py': -23.598115999999997, 'px': -46.7961385, 'sv': None, 'is': None}, {'p': 85792, 'a': True, 'ta': '2025-06-17T00:20:52Z', 'py': -23.598115999999997, 'px': -46.7961385, 'sv': None, 'is': None}, {'p': 85579, 'a': True, 'ta': '2025-06-17T00:20:57Z', 'py': -23.61845175, 'px': -46.69627975, 'sv': None, 'is': None}, {'p': 85606, 'a': True, 'ta': '2025-06-17T00:20:27Z', 'py': -23.5981675, 'px': -46.7963465, 'sv': None, 'is': None}]}"
21:21,"{'c': '5024-31', 'cl': 33891, 'sl': 2, 'lt0': 'STO. AMARO', 'lt1': 'MISSIONÁRIA', 'qv': 3, 'vs': [{'p': 68488, 'a': True, 'ta': '2025-06-17T00:20:54Z', 'py': -23.69507, 'px': -46.655472, 'sv': None, 'is': None}, {'p': 68014, 'a': True, 'ta': '2025-06-17T00:20:42Z', 'py': -23.689080750000002, 'px': -46.64931275, 'sv': None, 'is': None}, {'p': 68270, 'a': True, 'ta': '2025-06-17T00:19:27Z', 'py': -23.679491499999997, 'px': -46.68462475, 'sv': None, 'is': None}]}"
21:21,"{'c': '647P-10', 'cl': 1316, 'sl': 1, 'lt0': 'TERM. PINHEIROS', 'lt1': 'COHAB ADVENTISTA', 'qv': 6, 'vs': [{'p': 77855, 'a': True, 'ta': '2025-06-17T00:20:41Z', 'py': -23.565993499999998, 'px': -46.7022335, 'sv': None, 'is': None}, {'p': 77870, 'a': True, 'ta': '2025-06-17T00:20:22Z', 'py': -23.675376999999997, 'px': -46.7844185, 'sv': None, 'is': None}, {'p': 77872, 'a': True, 'ta': '2025-06-17T00:20:33Z', 'py': -23.5909665, 'px': -46.703227999999996, 'sv': None, 'is': None}, {'p': 75836, 'a': True, 'ta': '2025-06-17T00:20:21Z', 'py': -23.6602655, 'px': -46.758354749999995, 'sv': None, 'is': None}, {'p': 77914, 'a': True, 'ta': '2025-06-17T00:20:23Z', 'py': -23.643908, 'px': -46.73173250000001, 'sv': None, 'is': None}, {'p': 77902, 'a': True, 'ta': '2025-06-17T00:20:29Z', 'py': -23.5676945, 'px': -46.69291, 'sv': None, 'is': None}]}"
21:21,"{'c': '702C-10', 'cl': 33253, 'sl': 2, 'lt0': 'METRÔ BELÉM', 'lt1': 'JD. BONFIGLIOLI', 'qv': 5, 'vs': [{'p': 81506, 'a': True, 'ta': '2025-06-17T00:20:43Z', 'py': -23.539630125000002, 'px': -46.631311749999995, 'sv': None, 'is': None}, {'p': 81268, 'a': True, 'ta': '2025-06-17T00:21:06Z', 'py': -23.55001275, 'px': -46.654265249999995, 'sv': None, 'is': None}, {'p': 81614, 'a': True, 'ta': '2025-06-17T00:20:57Z', 'py': -23.5783235, 'px': -46.708859, 'sv': None, 'is': None}, {'p': 81191, 'a': True, 'ta': '2025-06-17T00:20:29Z', 'py': -23.571233, 'px': -46.74876825, 'sv': None, 'is': None}, {'p': 81592, 'a': True, 'ta': '2025-06-17T00:20:35Z', 'py': -23.571505000000002, 'px': -46.748618750000006, 'sv': None, 'is': None}]}"
21:21,"{'c': '5194-10', 'cl': 33037, 'sl': 2, 'lt0': 'PQ. IBIRAPUERA', 'lt1': 'JD. APURÁ', 'qv': 4, 'vs': [{'p': 63285, 'a': True, 'ta': '2025-06-17T00:20:51Z', 'py': -23.6903115, 'px': -46.678366, 'sv': None, 'is': None}, {'p': 63286, 'a': True, 'ta': '2025-06-17T00:20:55Z', 'py': -23.696272999999998, 'px': -46.649910500000004, 'sv': None, 'is': None}, {'p': 63347, 'a': True, 'ta': '2025-06-17T00:20:26Z', 'py': -23.7131135, 'px': -46.65267, 'sv': None, 'is': None}, {'p': 63679, 'a': True, 'ta': '2025-06-17T00:20:30Z', 'py': -23.628905500000002, 'px': -46.665217, 'sv': None, 'is': None}]}"
21:21,"{'c': '6835-10', 'cl': 32780, 'sl': 2, 'lt0': 'TERM. CAPELINHA', 'lt1': 'VALO VELHO', 'qv': 4, 'vs': [{'p': 72012, 'a': True, 'ta': '2025-06-17T00:20:58Z', 'py': -23.687793, 'px': -46.800698499999996, 'sv': None, 'is': None}, {'p': 72928, 'a': True, 'ta': '2025-06-17T00:20:59Z', 'py': -23.6545965, 'px': -46.7621075, 'sv': None, 'is': None}, {'p': 72010, 'a': True, 'ta': '2025-06-17T00:21:02Z', 'py': -23.6875135, 'px': -46.800892000000005, 'sv': None, 'is': None}, {'p': 72017, 'a': True, 'ta': '2025-06-17T00:20:57Z', 'py': -23.6761975, 'px': -46.775214, 'sv': None, 'is': None}]}"
21:21,"{'c': '2290-10', 'cl': 33486, 'sl': 2, 'lt0': 'TERM. PQ. D. PEDRO II', 'lt1': 'TERM. SÃO MATEUS', 'qv': 13, 'vs': [{'p': 41530, 'a': True, 'ta': '2025-06-17T00:21:02Z', 'py': -23.54680525, 'px': -46.54149425, 'sv': None, 'is': None}, {'p': 41506, 'a': True, 'ta': '2025-06-17T00:20:31Z', 'py': -23.612947, 'px': -46.476177500000006, 'sv': None, 'is': None}, {'p': 41528, 'a': True, 'ta': '2025-06-17T00:20:55Z', 'py': -23.6117105, 'px': -46.476273000000006, 'sv': None, 'is': None}, {'p': 41502, 'a': True, 'ta': '2025-06-17T00:20:51Z', 'py': -23.561563125, 'px': -46.517986500000006, 'sv': None, 'is': None}, {'p': 41554, 'a': True, 'ta': '2025-06-17T00:20:28Z', 'py': -23.539212, 'px': -46.608181, 'sv': None, 'is': None}, {'p': 41518, 'a': True, 'ta': '2025-06-17T00:20:30Z', 'py': -23.610713, 'px': -46.476423624999995, 'sv': None, 'is': None}, {'p': 41581, 'a': True, 'ta': '2025-06-17T00:20:51Z', 'py': -23.612947, 'px': -46.476177500000006, 'sv': None, 'is': None}, {'p': 41529, 'a': True, 'ta': '2025-06-17T00:20:53Z', 'py': -23.593412875000002, 'px': -46.488488499999995, 'sv': None, 'is': None}, {'p': 41558, 'a': True, 'ta': '2025-06-17T00:20:33Z', 'py': -23.53408725, 'px': -46.56041975, 'sv': None, 'is': None}, {'p': 41553, 'a': True, 'ta': '2025-06-17T00:20:25Z', 'py': -23.6133025, 'px': -46.4761525, 'sv': None, 'is': None}, {'p': 41557, 'a': True, 'ta': '2025-06-17T00:20:40Z', 'py': -23.6131485, 'px': -46.4762315, 'sv': None, 'is': None}, {'p': 41589, 'a': True, 'ta': '2025-06-17T00:20:24Z', 'py': -23.538131999999997, 'px': -46.599534750000004, 'sv': None, 'is': None}, {'p': 41593, 'a': True, 'ta': '2025-06-17T00:20:23Z', 'py': -23.5624085, 'px': -46.516369499999996, 'sv': None, 'is': None}]}"
21:21,"{'c': '2721-10', 'cl': 33702, 'sl': 2, 'lt0': 'METRÔ ITAQUERA', 'lt1': 'JD. NAZARÉ', 'qv': 8, 'vs': [{'p': 45153, 'a': True, 'ta': '2025-06-17T00:20:23Z', 'py': -23.519158249999997, 'px': -46.4095615, 'sv': None, 'is': None}, {'p': 45143, 'a': True, 'ta': '2025-06-17T00:21:01Z', 'py': -23.530869875, 'px': -46.452939, 'sv': None, 'is': None}, {'p': 45087, 'a': True, 'ta': '2025-06-17T00:20:29Z', 'py': -23.5196375, 'px': -46.4094415, 'sv': None, 'is': None}, {'p': 45748, 'a': True, 'ta': '2025-06-17T00:20:31Z', 'py': -23.519158249999997, 'px': -46.4095615, 'sv': None, 'is': None}, {'p': 45167, 'a': True, 'ta': '2025-06-17T00:20:53Z', 'py': -23.520294125, 'px': -46.409313499999996, 'sv': None, 'is': None}, {'p': 45737, 'a': True, 'ta': '2025-06-17T00:20:26Z', 'py': -23.519942, 'px': -46.399910000000006, 'sv': None, 'is': None}, {'p': 45703, 'a': True, 'ta': '2025-06-17T00:20:41Z', 'py': -23.508173499999998, 'px': -46.407759, 'sv': None, 'is': None}, {'p': 45181, 'a': True, 'ta': '2025-06-17T00:20:39Z', 'py': -23.4950835, 'px': -46.436251999999996, 'sv': None, 'is': None}]}"
21:21,"{'c': '576M-10', 'cl': 33372, 'sl': 2, 'lt0': 'PINHEIROS', 'lt1': 'VL. CLARA', 'qv': 8, 'vs': [{'p': 63365, 'a': True, 'ta': '2025-06-17T00:21:02Z', 'py': -23.673527, 'px': -46.6313615, 'sv': None, 'is': None}, {'p': 63432, 'a': True, 'ta': '2025-06-17T00:20:58Z', 'py': -23.611207375, 'px': -46.664794750000006, 'sv': None, 'is': None}, {'p': 63655, 'a': True, 'ta': '2025-06-17T00:20:23Z', 'py': -23.6774965, 'px': -46.6406015, 'sv': None, 'is': None}, {'p': 63662, 'a': True, 'ta': '2025-06-17T00:20:56Z', 'py': -23.642737750000002, 'px': -46.64140825, 'sv': None, 'is': None}, {'p': 63244, 'a': True, 'ta': '2025-06-17T00:20:59Z', 'py': -23.6778645, 'px': -46.6408745, 'sv': None, 'is': None}, {'p': 63331, 'a': True, 'ta': '2025-06-17T00:21:02Z', 'py': -23.6779695, 'px': -46.6404855, 'sv': None, 'is': None}, {'p': 63658, 'a': True, 'ta': '2025-06-17T00:20:41Z', 'py': -23.5766665, 'px': -46.68737575, 'sv': None, 'is': None}, {'p': 63680, 'a': True, 'ta': '2025-06-17T00:20:47Z', 'py': -23.6311, 'px': -46.6634445, 'sv': None, 'is': None}]}"
21:21,"{'c': '4029-10', 'cl': 1099, 'sl': 1, 'lt0': 'TERM. VL PRUDENTE', 'lt1': 'SÃO MATEUS', 'qv': 5, 'vs': [{'p': 55016, 'a': True, 'ta': '2025-06-17T00:20:21Z', 'py': -23.598543, 'px': -46.5201735, 'sv': None, 'is': None}, {'p': 55075, 'a': True, 'ta': '2025-06-17T00:20:54Z', 'py': -23.58010175, 'px': -46.58220025, 'sv': None, 'is': None}, {'p': 55070, 'a': True, 'ta': '2025-06-17T00:20:44Z', 'py': -23.581701499999998, 'px': -46.553227750000005, 'sv': None, 'is': None}, {'p': 55295, 'a': True, 'ta': '2025-06-17T00:20:32Z', 'py': -23.5852485, 'px': -46.583256, 'sv': None, 'is': None}, {'p': 55031, 'a': True, 'ta': '2025-06-17T00:20:25Z', 'py': -23.61286825, 'px': -46.4919015, 'sv': None, 'is': None}]}"
21:21,"{'c': '2726-10', 'cl': 940, 'sl': 1, 'lt0': 'METRÔ PENHA', 'lt1': 'LIMOEIRO', 'qv': 6, 'vs': [{'p': 35721, 'a': True, 'ta': '2025-06-17T00:20:33Z', 'py': -23.5221825, 'px': -46.5262355, 'sv': None, 'is': None}, {'p': 35793, 'a': True, 'ta': '2025-06-17T00:20:57Z', 'py': -23.51418675, 'px': -46.46895275, 'sv': None, 'is': None}, {'p': 35975, 'a': True, 'ta': '2025-06-17T00:20:38Z', 'py': -23.507967, 'px': -46.468248, 'sv': None, 'is': None}, {'p': 35706, 'a': True, 'ta': '2025-06-17T00:21:04Z', 'py': -23.522568875, 'px': -46.543181625, 'sv': None, 'is': None}, {'p': 35837, 'a': True, 'ta': '2025-06-17T00:20:58Z', 'py': -23.51689375, 'px': -46.4684785, 'sv': None, 'is': None}, {'p': 35729, 'a': True, 'ta': '2025-06-17T00:20:23Z', 'py': -23.515029499999997, 'px': -46.468916500000006, 'sv': None, 'is': None}]}"
21:21,"{'c': '3746-10', 'cl': 33051, 'sl': 2, 'lt0': 'METRÔ BELÉM', 'lt1': 'JD. IMPERADOR', 'qv': 8, 'vs': [{'p': 51573, 'a': True, 'ta': '2025-06-17T00:20:39Z', 'py': -23.594412499999997, 'px': -46.5029525, 'sv': None, 'is': None}, {'p': 51570, 'a': True, 'ta': '2025-06-17T00:20:24Z', 'py': -23.562195000000003, 'px': -46.5556355, 'sv': None, 'is': None}, {'p': 51575, 'a': True, 'ta': '2025-06-17T00:20:43Z', 'py': -23.594203999999998, 'px': -46.502838, 'sv': None, 'is': None}, {'p': 51218, 'a': True, 'ta': '2025-06-17T00:20:57Z', 'py': -23.542912, 'px': -46.588283000000004, 'sv': None, 'is': None}, {'p': 51210, 'a': True, 'ta': '2025-06-17T00:20:54Z', 'py': -23.542912, 'px': -46.588283000000004, 'sv': None, 'is': None}, {'p': 51574, 'a': True, 'ta': '2025-06-17T00:20:35Z', 'py': -23.5946305, 'px': -46.503217500000005, 'sv': None, 'is': None}, {'p': 51569, 'a': True, 'ta': '2025-06-17T00:20:40Z', 'py': -23.542912, 'px': -46.588283000000004, 'sv': None, 'is': None}, {'p': 51571, 'a': True, 'ta': '2025-06-17T00:19:15Z', 'py': -23.594203999999998, 'px': -46.502838, 'sv': None, 'is': None}]}"
21:21,"{'c': '3063-10', 'cl': 253, 'sl': 1, 'lt0': 'TERM. SÃO MATEUS', 'lt1': 'GUAIANASES', 'qv': 6, 'vs': [{'p': 31951, 'a': True, 'ta': '2025-06-17T00:20:50Z', 'py': -23.5557405, 'px': -46.4007655, 'sv': None, 'is': None}, {'p': 31774, 'a': True, 'ta': '2025-06-17T00:20:34Z', 'py': -23.613538, 'px': -46.476616, 'sv': None, 'is': None}, {'p': 31949, 'a': True, 'ta': '2025-06-17T00:21:02Z', 'py': -23.593273500000002, 'px': -46.418434500000004, 'sv': None, 'is': None}, {'p': 31948, 'a': True, 'ta': '2025-06-17T00:20:48Z', 'py': -23.5490785, 'px': -46.412413, 'sv': None, 'is': None}, {'p': 31006, 'a': True, 'ta': '2025-06-17T00:21:00Z', 'py': -23.573369, 'px': -46.4159695, 'sv': None, 'is': None}, {'p': 31757, 'a': True, 'ta': '2025-06-17T00:21:00Z', 'py': -23.558697000000002, 'px': -46.3999615, 'sv': None, 'is': None}]}"
